sensorReadingTime,serialNumber,distanceFromObject
1655564465750,af9000cd-404f-4a9e-b8ae-c101e6ea878e,211
1655564462984,af9000cd-404f-4a9e-b8ae-c101e6ea878e,217
1655564460218,af9000cd-404f-4a9e-b8ae-c101e6ea878e,258
1655564429792,af9000cd-404f-4a9e-b8ae-c101e6ea878e,290
1655564427026,af9000cd-404f-4a9e-b8ae-c101e6ea878e,257
1655564418728,af9000cd-404f-4a9e-b8ae-c101e6ea878e,208
1655564415962,af9000cd-404f-4a9e-b8ae-c101e6ea878e,205
1655564413196,af9000cd-404f-4a9e-b8ae-c101e6ea878e,290
1655564410430,af9000cd-404f-4a9e-b8ae-c101e6ea878e,225
1655564407664,af9000cd-404f-4a9e-b8ae-c101e6ea878e,296
1655564402132,af9000cd-404f-4a9e-b8ae-c101e6ea878e,300
1655564388302,af9000cd-404f-4a9e-b8ae-c101e6ea878e,285
1655564504528,feb53848-fd8d-48f7-9edf-e25b598583be,288
1655564501528,feb53848-fd8d-48f7-9edf-e25b598583be,219
1655564483528,feb53848-fd8d-48f7-9edf-e25b598583be,260
1655564480528,feb53848-fd8d-48f7-9edf-e25b598583be,268
1655564471528,feb53848-fd8d-48f7-9edf-e25b598583be,220
1655564456528,feb53848-fd8d-48f7-9edf-e25b598583be,280
1655564453528,feb53848-fd8d-48f7-9edf-e25b598583be,256
1655564450528,feb53848-fd8d-48f7-9edf-e25b598583be,246
1655564444528,feb53848-fd8d-48f7-9edf-e25b598583be,250
1655564432528,feb53848-fd8d-48f7-9edf-e25b598583be,234
1655564493210,7388a704-dd3f-4b5e-96db-39462e9cd815,225
1655564463882,7388a704-dd3f-4b5e-96db-39462e9cd815,237
1655564460216,7388a704-dd3f-4b5e-96db-39462e9cd815,288
1655564456550,7388a704-dd3f-4b5e-96db-39462e9cd815,215
1655564430888,7388a704-dd3f-4b5e-96db-39462e9cd815,203
1655564427222,7388a704-dd3f-4b5e-96db-39462e9cd815,222
1655564412558,7388a704-dd3f-4b5e-96db-39462e9cd815,221
1655564397894,7388a704-dd3f-4b5e-96db-39462e9cd815,251
1655564504726,cd7d518f-53d9-4b41-be79-cafd837d0289,209
1655564495726,cd7d518f-53d9-4b41-be79-cafd837d0289,281
1655564492726,cd7d518f-53d9-4b41-be79-cafd837d0289,225
1655564489726,cd7d518f-53d9-4b41-be79-cafd837d0289,250
1655564483726,cd7d518f-53d9-4b41-be79-cafd837d0289,277
1655564468726,cd7d518f-53d9-4b41-be79-cafd837d0289,207
1655564432726,cd7d518f-53d9-4b41-be79-cafd837d0289,294
1655564155996,9710fefa-7596-4d65-a4b4-1b1838b047bc,271
1655564144132,9710fefa-7596-4d65-a4b4-1b1838b047bc,290
1655564120404,9710fefa-7596-4d65-a4b4-1b1838b047bc,263
1655564111506,9710fefa-7596-4d65-a4b4-1b1838b047bc,213
1655564108540,9710fefa-7596-4d65-a4b4-1b1838b047bc,230
1655564102608,9710fefa-7596-4d65-a4b4-1b1838b047bc,201
1655564463943,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,271
1655564457477,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,282
1655564451011,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,298
1655564447778,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,294
1655564438079,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,260
1655564434846,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,229
1655564431613,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,236
1655564425147,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,251
1655564412215,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,300
1655564405749,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,223
1655564396050,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,276
1655564389584,5777e38c-0aa5-4ffe-9cd2-ee684d81350b,289
1655564403493,4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14,262
1655564400160,4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14,264
1655564199251,a640fea3-8c00-4575-a088-73ec6a247f67,212
1655564183651,a640fea3-8c00-4575-a088-73ec6a247f67,299
1655564175851,a640fea3-8c00-4575-a088-73ec6a247f67,259
1655564164151,a640fea3-8c00-4575-a088-73ec6a247f67,293
1655564148551,a640fea3-8c00-4575-a088-73ec6a247f67,256
1655564140751,a640fea3-8c00-4575-a088-73ec6a247f67,202
1655564132951,a640fea3-8c00-4575-a088-73ec6a247f67,220
1655564129051,a640fea3-8c00-4575-a088-73ec6a247f67,246
1655564121251,a640fea3-8c00-4575-a088-73ec6a247f67,223
1655564105651,a640fea3-8c00-4575-a088-73ec6a247f67,275
1655564097851,a640fea3-8c00-4575-a088-73ec6a247f67,225
1655564513187,dc56234c-2946-4053-b204-782b9c25256c,243
1655564505721,dc56234c-2946-4053-b204-782b9c25256c,299
1655564460925,dc56234c-2946-4053-b204-782b9c25256c,283
1655564408663,dc56234c-2946-4053-b204-782b9c25256c,295
1655564165017,53dd5161-6475-4fb1-a11d-0187ead6ea9b,201
1655564158485,53dd5161-6475-4fb1-a11d-0187ead6ea9b,231
1655564151953,53dd5161-6475-4fb1-a11d-0187ead6ea9b,236
1655564135623,53dd5161-6475-4fb1-a11d-0187ead6ea9b,247
1655564099697,53dd5161-6475-4fb1-a11d-0187ead6ea9b,203
1655564458647,81624e88-1469-4f54-977f-3dcb161ef79e,208
1655564431347,81624e88-1469-4f54-977f-3dcb161ef79e,257
1655564415747,81624e88-1469-4f54-977f-3dcb161ef79e,298
1655564411847,81624e88-1469-4f54-977f-3dcb161ef79e,207
1655564407947,81624e88-1469-4f54-977f-3dcb161ef79e,281
1655564365047,81624e88-1469-4f54-977f-3dcb161ef79e,272
1655564361147,81624e88-1469-4f54-977f-3dcb161ef79e,257
1655564353347,81624e88-1469-4f54-977f-3dcb161ef79e,260
1655564494769,058af4ef-68ed-4af7-b51d-b6223e5300ff,293
1655564488103,058af4ef-68ed-4af7-b51d-b6223e5300ff,278
1655564478104,058af4ef-68ed-4af7-b51d-b6223e5300ff,266
1655564471438,058af4ef-68ed-4af7-b51d-b6223e5300ff,269
1655564451440,058af4ef-68ed-4af7-b51d-b6223e5300ff,240
1655564441441,058af4ef-68ed-4af7-b51d-b6223e5300ff,268
1655564418110,058af4ef-68ed-4af7-b51d-b6223e5300ff,272
1655564411444,058af4ef-68ed-4af7-b51d-b6223e5300ff,249
1655564401445,058af4ef-68ed-4af7-b51d-b6223e5300ff,249
1655564205760,d629a152-f6f9-4605-8780-8e759cbec668,278
1655564190598,d629a152-f6f9-4605-8780-8e759cbec668,298
1655564181934,d629a152-f6f9-4605-8780-8e759cbec668,208
1655564164606,d629a152-f6f9-4605-8780-8e759cbec668,209
1655564162440,d629a152-f6f9-4605-8780-8e759cbec668,244
1655564474258,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,244
1655564462759,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,282
1655564451260,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,210
1655564443594,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,221
1655564432095,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,242
1655564420596,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,228
1655564409097,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,237
1655564386099,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,289
1655564382266,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,207
1655564378433,a2dba52b-d90c-4b24-a4ac-9ad4b439d41b,256
1655564221257,62dd0c82-b8b9-49ac-9b01-9bf158a31882,281
1655564218391,62dd0c82-b8b9-49ac-9b01-9bf158a31882,202
1655564209793,62dd0c82-b8b9-49ac-9b01-9bf158a31882,276
1655564195463,62dd0c82-b8b9-49ac-9b01-9bf158a31882,243
1655564192597,62dd0c82-b8b9-49ac-9b01-9bf158a31882,279
1655564189731,62dd0c82-b8b9-49ac-9b01-9bf158a31882,220
1655564181133,62dd0c82-b8b9-49ac-9b01-9bf158a31882,221
1655564178267,62dd0c82-b8b9-49ac-9b01-9bf158a31882,297
1655564166803,62dd0c82-b8b9-49ac-9b01-9bf158a31882,296
1655564161071,62dd0c82-b8b9-49ac-9b01-9bf158a31882,236
1655564155339,62dd0c82-b8b9-49ac-9b01-9bf158a31882,235
1655564152473,62dd0c82-b8b9-49ac-9b01-9bf158a31882,296
1655564149607,62dd0c82-b8b9-49ac-9b01-9bf158a31882,236
1655564141009,62dd0c82-b8b9-49ac-9b01-9bf158a31882,233
1655564138143,62dd0c82-b8b9-49ac-9b01-9bf158a31882,222
1655564227071,881414b9-28cd-4978-a4d9-af8702eb95d4,203
1655564222671,881414b9-28cd-4978-a4d9-af8702eb95d4,226
1655564220471,881414b9-28cd-4978-a4d9-af8702eb95d4,279
1655564209471,881414b9-28cd-4978-a4d9-af8702eb95d4,206
1655564198471,881414b9-28cd-4978-a4d9-af8702eb95d4,271
1655564196271,881414b9-28cd-4978-a4d9-af8702eb95d4,257
1655564194071,881414b9-28cd-4978-a4d9-af8702eb95d4,258
1655564048752,ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f,236
1655564035156,ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f,289
1655564028358,ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f,204
1655564021560,ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f,286
1655564017028,ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f,213
1655564453843,7e8a355b-8261-4423-9e07-b965a7f7df2b,202
1655564446843,7e8a355b-8261-4423-9e07-b965a7f7df2b,284
1655564443343,7e8a355b-8261-4423-9e07-b965a7f7df2b,217
1655564429343,7e8a355b-8261-4423-9e07-b965a7f7df2b,238
1655564425843,7e8a355b-8261-4423-9e07-b965a7f7df2b,266
1655564422343,7e8a355b-8261-4423-9e07-b965a7f7df2b,279
1655564408343,7e8a355b-8261-4423-9e07-b965a7f7df2b,279
1655564404843,7e8a355b-8261-4423-9e07-b965a7f7df2b,261
1655564401343,7e8a355b-8261-4423-9e07-b965a7f7df2b,268
1655564376843,7e8a355b-8261-4423-9e07-b965a7f7df2b,238
1655564373343,7e8a355b-8261-4423-9e07-b965a7f7df2b,245
1655564489437,8caad855-8fb2-4e49-aff4-33aed0594897,238
1655564486404,8caad855-8fb2-4e49-aff4-33aed0594897,230
1655564474272,8caad855-8fb2-4e49-aff4-33aed0594897,271
1655564468206,8caad855-8fb2-4e49-aff4-33aed0594897,268
1655564459107,8caad855-8fb2-4e49-aff4-33aed0594897,232
1655564456074,8caad855-8fb2-4e49-aff4-33aed0594897,232
1655564440909,8caad855-8fb2-4e49-aff4-33aed0594897,298
1655564428777,8caad855-8fb2-4e49-aff4-33aed0594897,285
1655564425744,8caad855-8fb2-4e49-aff4-33aed0594897,201
1655564422711,8caad855-8fb2-4e49-aff4-33aed0594897,242
1655564416645,8caad855-8fb2-4e49-aff4-33aed0594897,220
1655564472038,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,264
1655564448310,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,247
1655564439412,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,289
1655564427548,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,263
1655564415684,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,208
1655564409752,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,264
1655564403820,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,254
1655564394922,8e8b1abd-6751-44d7-a52e-a41fa1308f9a,244
1655564518385,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,255
1655564496521,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,204
1655564477390,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,299
1655564474657,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,228
1655564471924,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,248
1655564466458,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,235
1655564463725,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,217
1655564460992,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,230
1655564458259,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,215
1655564455526,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,300
1655564450060,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,274
1655564444594,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,218
1655564441861,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,248
1655564439128,d8d2a814-407c-4fde-883e-8ca9fd7cfc68,225
1655564191050,ff0732de-16e6-4689-961f-8143e9264453,253
1655564188450,ff0732de-16e6-4689-961f-8143e9264453,233
1655564170250,ff0732de-16e6-4689-961f-8143e9264453,266
1655564165050,ff0732de-16e6-4689-961f-8143e9264453,232
1655564146850,ff0732de-16e6-4689-961f-8143e9264453,290
1655564136450,ff0732de-16e6-4689-961f-8143e9264453,237
1655564128650,ff0732de-16e6-4689-961f-8143e9264453,227
1655564126050,ff0732de-16e6-4689-961f-8143e9264453,250
1655564505752,7c5e44e4-28d6-4308-ac6d-346bad2e5939,286
1655564495587,7c5e44e4-28d6-4308-ac6d-346bad2e5939,271
1655564493554,7c5e44e4-28d6-4308-ac6d-346bad2e5939,259
1655564487455,7c5e44e4-28d6-4308-ac6d-346bad2e5939,259
1655564469158,7c5e44e4-28d6-4308-ac6d-346bad2e5939,245
1655564461026,7c5e44e4-28d6-4308-ac6d-346bad2e5939,215
1655564458993,7c5e44e4-28d6-4308-ac6d-346bad2e5939,233
1655564487840,5853de8e-3cce-4587-aa01-c10834c04fb7,280
1655564423818,5853de8e-3cce-4587-aa01-c10834c04fb7,300
1655564416286,5853de8e-3cce-4587-aa01-c10834c04fb7,225
1655564412520,5853de8e-3cce-4587-aa01-c10834c04fb7,211
1655564408754,5853de8e-3cce-4587-aa01-c10834c04fb7,286
1655564401222,5853de8e-3cce-4587-aa01-c10834c04fb7,289
1655564397456,5853de8e-3cce-4587-aa01-c10834c04fb7,204
1655564382392,5853de8e-3cce-4587-aa01-c10834c04fb7,293
1655564210509,d0b739ac-9c9e-4507-b611-403b6ccd4055,202
1655564204110,d0b739ac-9c9e-4507-b611-403b6ccd4055,255
1655564180647,d0b739ac-9c9e-4507-b611-403b6ccd4055,278
1655564169982,d0b739ac-9c9e-4507-b611-403b6ccd4055,264
1655564200669,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,238
1655564190571,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,259
1655564187205,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,269
1655564177107,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,270
1655564173741,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,252
1655564153545,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,230
1655564143447,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,240
1655564136715,1751b95c-5d4d-4b20-bf54-15b1a0c8427d,214
1655564431983,1dfad22d-e71f-41bc-88ea-94e904275b35,213
1655564424051,1dfad22d-e71f-41bc-88ea-94e904275b35,254
1655564420085,1dfad22d-e71f-41bc-88ea-94e904275b35,235
1655564396289,1dfad22d-e71f-41bc-88ea-94e904275b35,232
1655564392323,1dfad22d-e71f-41bc-88ea-94e904275b35,216
1655564376459,1dfad22d-e71f-41bc-88ea-94e904275b35,208
1655564368527,1dfad22d-e71f-41bc-88ea-94e904275b35,220
1655564340765,1dfad22d-e71f-41bc-88ea-94e904275b35,224
1655564215808,a68179b2-0eca-47db-ab83-ee180a91c586,300
1655564213475,a68179b2-0eca-47db-ab83-ee180a91c586,202
1655564206476,a68179b2-0eca-47db-ab83-ee180a91c586,248
1655564190145,a68179b2-0eca-47db-ab83-ee180a91c586,234
1655564183146,a68179b2-0eca-47db-ab83-ee180a91c586,256
1655564178480,a68179b2-0eca-47db-ab83-ee180a91c586,205
1655564157483,a68179b2-0eca-47db-ab83-ee180a91c586,221
1655564479192,5589af76-6965-4128-8581-c64ae78d7442,204
1655564467527,5589af76-6965-4128-8581-c64ae78d7442,264
1655564455862,5589af76-6965-4128-8581-c64ae78d7442,287
1655564448863,5589af76-6965-4128-8581-c64ae78d7442,208
1655564441864,5589af76-6965-4128-8581-c64ae78d7442,207
1655564437198,5589af76-6965-4128-8581-c64ae78d7442,214
1655564432532,5589af76-6965-4128-8581-c64ae78d7442,232
1655564427866,5589af76-6965-4128-8581-c64ae78d7442,271
1655564423200,5589af76-6965-4128-8581-c64ae78d7442,261
1655564418534,5589af76-6965-4128-8581-c64ae78d7442,220
1655564461842,7469a719-00ce-49e6-9c77-9082d44e1740,258
1655564426313,7469a719-00ce-49e6-9c77-9082d44e1740,227
1655564415381,7469a719-00ce-49e6-9c77-9082d44e1740,278
1655564479542,ce844061-65a2-4a62-b468-347992ef8942,290
1655564476476,ce844061-65a2-4a62-b468-347992ef8942,273
1655564473410,ce844061-65a2-4a62-b468-347992ef8942,249
1655564436618,ce844061-65a2-4a62-b468-347992ef8942,229
1655564433552,ce844061-65a2-4a62-b468-347992ef8942,251
1655564430486,ce844061-65a2-4a62-b468-347992ef8942,226
1655564472331,e11328e4-02c4-4207-92d9-0258502a33b9,300
1655564466665,e11328e4-02c4-4207-92d9-0258502a33b9,264
1655564463832,e11328e4-02c4-4207-92d9-0258502a33b9,253
1655564460999,e11328e4-02c4-4207-92d9-0258502a33b9,208
1655564455333,e11328e4-02c4-4207-92d9-0258502a33b9,222
1655564452500,e11328e4-02c4-4207-92d9-0258502a33b9,217
1655564446834,e11328e4-02c4-4207-92d9-0258502a33b9,212
1655564441168,e11328e4-02c4-4207-92d9-0258502a33b9,299
1655564438335,e11328e4-02c4-4207-92d9-0258502a33b9,237
1655564395840,e11328e4-02c4-4207-92d9-0258502a33b9,228
1655564492397,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,216
1655564489497,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,215
1655564486597,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,234
1655564483697,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,256
1655564472097,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,236
1655564445997,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,292
1655564443097,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,208
1655564440197,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,295
1655564422797,2741c54b-c1db-4a6f-9ac3-c4190c5eb79a,264
1655564463011,566a4578-c44c-474c-a645-eb6d9349e77a,280
1655564459111,566a4578-c44c-474c-a645-eb6d9349e77a,249
1655564443511,566a4578-c44c-474c-a645-eb6d9349e77a,263
1655564439611,566a4578-c44c-474c-a645-eb6d9349e77a,244
1655564435711,566a4578-c44c-474c-a645-eb6d9349e77a,265
1655564420111,566a4578-c44c-474c-a645-eb6d9349e77a,258
1655564404511,566a4578-c44c-474c-a645-eb6d9349e77a,226
1655564495611,44b14d25-f045-4aea-aee5-8e7a2292479b,265
1655564487811,44b14d25-f045-4aea-aee5-8e7a2292479b,245
1655564483911,44b14d25-f045-4aea-aee5-8e7a2292479b,210
1655564476111,44b14d25-f045-4aea-aee5-8e7a2292479b,294
1655564460511,44b14d25-f045-4aea-aee5-8e7a2292479b,213
1655564437111,44b14d25-f045-4aea-aee5-8e7a2292479b,261
1655564429311,44b14d25-f045-4aea-aee5-8e7a2292479b,296
1655564417611,44b14d25-f045-4aea-aee5-8e7a2292479b,217
1655564413711,44b14d25-f045-4aea-aee5-8e7a2292479b,216
1655564502778,6ed39dce-2ab4-44ed-a2a8-508e4777da01,274
1655564477347,6ed39dce-2ab4-44ed-a2a8-508e4777da01,206
1655564459182,6ed39dce-2ab4-44ed-a2a8-508e4777da01,265
1655564451916,6ed39dce-2ab4-44ed-a2a8-508e4777da01,237
1655564444650,6ed39dce-2ab4-44ed-a2a8-508e4777da01,269
1655564433751,6ed39dce-2ab4-44ed-a2a8-508e4777da01,286
1655564419219,6ed39dce-2ab4-44ed-a2a8-508e4777da01,230
1655564501270,b9d48311-0727-4007-bb25-6d06d9cf9a88,299
1655564497737,b9d48311-0727-4007-bb25-6d06d9cf9a88,228
1655564490671,b9d48311-0727-4007-bb25-6d06d9cf9a88,230
1655564480072,b9d48311-0727-4007-bb25-6d06d9cf9a88,276
1655564473006,b9d48311-0727-4007-bb25-6d06d9cf9a88,251
1655564462407,b9d48311-0727-4007-bb25-6d06d9cf9a88,300
1655564441209,b9d48311-0727-4007-bb25-6d06d9cf9a88,224
1655564437676,b9d48311-0727-4007-bb25-6d06d9cf9a88,294
1655564427077,b9d48311-0727-4007-bb25-6d06d9cf9a88,233
1655564423544,b9d48311-0727-4007-bb25-6d06d9cf9a88,289
1655564409412,b9d48311-0727-4007-bb25-6d06d9cf9a88,289
1655564455740,eac464c3-b61e-4c89-8081-035da4752f6b,254
1655564445942,eac464c3-b61e-4c89-8081-035da4752f6b,258
1655564432878,eac464c3-b61e-4c89-8081-035da4752f6b,214
1655564416548,eac464c3-b61e-4c89-8081-035da4752f6b,264
1655564406750,eac464c3-b61e-4c89-8081-035da4752f6b,268
1655564400218,eac464c3-b61e-4c89-8081-035da4752f6b,218
1655564387154,eac464c3-b61e-4c89-8081-035da4752f6b,214
1655564367558,eac464c3-b61e-4c89-8081-035da4752f6b,214
1655564466432,f8e09680-6e0c-46b4-b7a7-eacd8372b079,202
1655564459632,f8e09680-6e0c-46b4-b7a7-eacd8372b079,261
1655564452832,f8e09680-6e0c-46b4-b7a7-eacd8372b079,213
1655564401832,f8e09680-6e0c-46b4-b7a7-eacd8372b079,230
1655564395032,f8e09680-6e0c-46b4-b7a7-eacd8372b079,297
1655564381432,f8e09680-6e0c-46b4-b7a7-eacd8372b079,201
1655564367832,f8e09680-6e0c-46b4-b7a7-eacd8372b079,290
1655564464422,348a74d5-fe15-4fbc-b491-acea41639e02,273
1655564462256,348a74d5-fe15-4fbc-b491-acea41639e02,257
1655564455758,348a74d5-fe15-4fbc-b491-acea41639e02,241
1655564451426,348a74d5-fe15-4fbc-b491-acea41639e02,228
1655564449260,348a74d5-fe15-4fbc-b491-acea41639e02,279
1655564440596,348a74d5-fe15-4fbc-b491-acea41639e02,227
1655564431932,348a74d5-fe15-4fbc-b491-acea41639e02,239
1655564425434,348a74d5-fe15-4fbc-b491-acea41639e02,297
1655564423268,348a74d5-fe15-4fbc-b491-acea41639e02,267
1655564421102,348a74d5-fe15-4fbc-b491-acea41639e02,209
1655564449519,b48d319c-6783-4a80-9567-aa4da1e8b005,213
1655564446819,b48d319c-6783-4a80-9567-aa4da1e8b005,255
1655564444119,b48d319c-6783-4a80-9567-aa4da1e8b005,253
1655564441419,b48d319c-6783-4a80-9567-aa4da1e8b005,231
1655564436019,b48d319c-6783-4a80-9567-aa4da1e8b005,201
1655564422519,b48d319c-6783-4a80-9567-aa4da1e8b005,231
1655564419819,b48d319c-6783-4a80-9567-aa4da1e8b005,274
1655564406319,b48d319c-6783-4a80-9567-aa4da1e8b005,219
1655564024519,9dc1d86f-b7c7-451c-90dc-23d54adeec19,275
1655564016821,9dc1d86f-b7c7-451c-90dc-23d54adeec19,219
1655564009123,9dc1d86f-b7c7-451c-90dc-23d54adeec19,241
1655563998859,9dc1d86f-b7c7-451c-90dc-23d54adeec19,239
1655563996293,9dc1d86f-b7c7-451c-90dc-23d54adeec19,241
1655563991161,9dc1d86f-b7c7-451c-90dc-23d54adeec19,209
1655563980897,9dc1d86f-b7c7-451c-90dc-23d54adeec19,249
1655563975765,9dc1d86f-b7c7-451c-90dc-23d54adeec19,250
1655563970633,9dc1d86f-b7c7-451c-90dc-23d54adeec19,241
1655563968067,9dc1d86f-b7c7-451c-90dc-23d54adeec19,241
1655563960369,9dc1d86f-b7c7-451c-90dc-23d54adeec19,232
1655563955237,9dc1d86f-b7c7-451c-90dc-23d54adeec19,223
1655563312034,1042e654-0b85-4606-b0a6-8422a0444235,284
1655563309034,1042e654-0b85-4606-b0a6-8422a0444235,216
1655563300034,1042e654-0b85-4606-b0a6-8422a0444235,243
1655563297034,1042e654-0b85-4606-b0a6-8422a0444235,203
1655563282034,1042e654-0b85-4606-b0a6-8422a0444235,261
1655563267034,1042e654-0b85-4606-b0a6-8422a0444235,259
1655563255034,1042e654-0b85-4606-b0a6-8422a0444235,276
1655563252034,1042e654-0b85-4606-b0a6-8422a0444235,258
1655563249034,1042e654-0b85-4606-b0a6-8422a0444235,203
1655563237034,1042e654-0b85-4606-b0a6-8422a0444235,240
1655564509655,240acc0b-9210-4fb9-9af5-97b5f225b8dd,248
1655564494490,240acc0b-9210-4fb9-9af5-97b5f225b8dd,225
1655564491457,240acc0b-9210-4fb9-9af5-97b5f225b8dd,267
1655564470226,240acc0b-9210-4fb9-9af5-97b5f225b8dd,244
1655564464160,240acc0b-9210-4fb9-9af5-97b5f225b8dd,234
1655564458094,240acc0b-9210-4fb9-9af5-97b5f225b8dd,297
1655564448995,240acc0b-9210-4fb9-9af5-97b5f225b8dd,249
1655564442929,240acc0b-9210-4fb9-9af5-97b5f225b8dd,228
1655563253810,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,262
1655563246410,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,217
1655563242710,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,276
1655563224210,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,214
1655563216810,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,293
1655563205710,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,221
1655563176110,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,228
1655563168710,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,272
1655563165010,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,270
1655563153910,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,257
1655564437515,cee52084-ff4c-49be-a034-aafd3e586bac,223
1655564432849,cee52084-ff4c-49be-a034-aafd3e586bac,278
1655564425850,cee52084-ff4c-49be-a034-aafd3e586bac,281
1655564040875,bc8f04ed-2893-42a4-b96f-cd483b20325a,252
1655564037242,bc8f04ed-2893-42a4-b96f-cd483b20325a,248
1655564033609,bc8f04ed-2893-42a4-b96f-cd483b20325a,225
1655564022710,bc8f04ed-2893-42a4-b96f-cd483b20325a,296
1655564011811,bc8f04ed-2893-42a4-b96f-cd483b20325a,225
1655564008178,bc8f04ed-2893-42a4-b96f-cd483b20325a,220
1655563953683,bc8f04ed-2893-42a4-b96f-cd483b20325a,203
1655564501849,f3c0c55f-ce6e-45b3-bb48-2033681f152c,279
1655564498916,f3c0c55f-ce6e-45b3-bb48-2033681f152c,211
1655564484251,f3c0c55f-ce6e-45b3-bb48-2033681f152c,252
1655564472519,f3c0c55f-ce6e-45b3-bb48-2033681f152c,296
1655564469586,f3c0c55f-ce6e-45b3-bb48-2033681f152c,234
1655564443189,f3c0c55f-ce6e-45b3-bb48-2033681f152c,281
1655564440256,f3c0c55f-ce6e-45b3-bb48-2033681f152c,215
1655564434390,f3c0c55f-ce6e-45b3-bb48-2033681f152c,237
1655564506227,ea3273c4-65a7-4285-a697-4c2916d98298,232
1655564502294,ea3273c4-65a7-4285-a697-4c2916d98298,224
1655564490495,ea3273c4-65a7-4285-a697-4c2916d98298,300
1655564486562,ea3273c4-65a7-4285-a697-4c2916d98298,236
1655564466897,ea3273c4-65a7-4285-a697-4c2916d98298,265
1655564462964,ea3273c4-65a7-4285-a697-4c2916d98298,241
1655564451165,ea3273c4-65a7-4285-a697-4c2916d98298,251
1655564431500,ea3273c4-65a7-4285-a697-4c2916d98298,280
1655564403969,ea3273c4-65a7-4285-a697-4c2916d98298,270
